Date,maturity,moneyness_level,underlying_price,strike,call_price,put_price
2021-11-23,56.797799895233105,0.8860064566803927,4691.61,4156.796752226296,252.39072812991097,80.11618124672604
2021-11-24,59.48498845265589,0.8806414061949507,4701.65,4140.46766743649,267.0379041570439,83.6279387990762
2021-11-26,56.071127502634354,0.9065987650127422,4594.62,4165.476817702845,249.71160168598524,95.1836880927292
2021-11-29,54.121179624664876,0.8928976899532479,4653.77,4155.340482573726,259.4547292225201,88.96966756032171
2021-11-30,57.83302836230558,0.9102737291048566,4568.3,4158.403476669716,239.0518481244282,103.80998170173834
2021-12-01,56.74345076784101,0.9217687209676423,4511.6,4158.651761517615,237.4204110207769,104.5663640469738
2021-12-02,61.69012547735952,0.9154619620752916,4575.78,4188.952536824877,201.65725586470268,114.43435351882161
2021-12-03,59.43583162217659,0.9217267707955662,4538.62,4183.367556468173,190.4138090349076,120.2040862422998
2021-12-06,57.068345323741006,0.9129267912164869,4590.38,4190.680883864337,194.92916752312433,113.68616135662897
2021-12-07,55.966516741629185,0.895394703924804,4686.84,4196.571714142929,195.19895052473763,100.76404797601198
2021-12-08,54.682570593963,0.893232217170261,4701.09,4199.165043816943,192.09626095423562,94.61097370983447
2021-12-09,57.28579117330463,0.8970416843472254,4667.03,4186.520452099031,201.69707750269106,97.42512917115178
2021-12-10,55.35051020408163,0.8909353432882497,4711.65,4197.775510204082,198.1564030612245,92.39558673469388
2021-12-13,52.873303167420815,0.8997862008843588,4668.46,4200.615887380593,199.93842131724486,90.93883358471594
2021-12-14,51.784872298624755,0.906665250189984,4634.76,4202.175834970531,194.0970677799607,93.68749017681729
2021-12-15,50.682103232030876,0.8939689355604891,4708.37,4209.13651712494,193.13149541726966,91.11893873613121
2021-12-16,52.53503530689842,0.8994148384322923,4667.58,4198.090711569799,209.6279033134166,94.85294405214557
2021-12-17,51.01207349081365,0.9107172878080408,4620.26,4207.750656167979,206.2998162729659,96.10497637795277
2021-12-20,54.77972184836249,0.9156127464132457,4567.88,4182.4091520861375,233.15851054284434,113.46867205024675
2021-12-21,53.753102836879435,0.8995085866314793,4648.98,4181.797429078014,235.09445921985815,107.81950354609928
2021-12-22,52.85979655019903,0.8903146607331066,4696.4,4181.273772666961,241.81388766032728,102.19760283060593
2021-12-23,55.822168674698794,0.8919086356897568,4725.38,4214.607228915663,191.49020722891566,83.74563373493976
2021-12-27,52.46316803081368,0.8821429259342881,4791.49,4226.779008184882,199.80073182474723,76.11383726528648
2021-12-28,51.26579316799251,0.8846049471451319,4787.26,4234.833879270005,198.75892372484793,72.27613008890968
2021-12-29,50.36009174311926,0.8859188646848808,4792.94,4246.155963302752,199.85822935779817,69.06271100917431
2021-12-30,51.9646017699115,0.8849120750381957,4779.28,4229.2425819885475,219.9991098386257,74.2451587714732
2021-12-31,57.70550576184379,0.883381771134864,4766.39,4210.542040119505,221.48696969696968,84.52012804097312
2022-01-03,59.64530776992937,0.880101909223583,4795.57,4220.590312815338,220.9143087790111,84.49434409687186
2022-01-04,58.66733668341708,0.8810316848083496,4793.19,4222.952261306533,221.85208542713568,83.3090351758794
2022-01-05,57.683816183816184,0.8991745388278626,4700.64,4226.695804195804,220.37732767232765,85.52477522477523
2022-01-06,60.4006734006734,0.8946442510456352,4696.25,4201.473063973064,230.18317620650953,94.52838383838383
2022-01-07,58.49031216361679,0.900648215816808,4676.41,4211.800322927879,220.7760710441335,93.82924650161463
2022-01-10,55.714056654195616,0.902817760064224,4669.85,4216.023516835917,219.60730090860503,100.90619454836985
2022-01-11,54.60073839662447,0.8947154112712663,4713.53,4217.267932489452,224.35435126582277,95.35774261603376
2022-01-12,53.52281069743052,0.8924050002003376,4726.55,4217.996853696906,224.70260618772943,92.58241216570529
2022-01-13,55.13685406019307,0.9024845500645476,4660.64,4206.155593412834,234.4156501987507,98.60166950596252
2022-01-14,59.15155615696888,0.9038154925291755,4662.21,4213.777627424447,225.16628777627423,107.92741542625168
2022-01-17,57.07692307692308,0.9015660509748313,4662.85,4203.867260787993,232.94099906191371,110.095595684803
2022-01-18,55.716621253406,0.918416766433656,4578.88,4205.320163487739,223.7533832879201,115.03307447774749
2022-01-19,54.70929705215419,0.9286735065756897,4533.57,4210.206349206349,223.6482902494331,116.58177324263039
2022-01-20,58.87398593834505,0.9418437892336247,4482.27,4221.598161168199,196.98680908599243,128.26345592212007
2022-01-21,57.238719832109126,0.9599114575834928,4398.16,4221.8441762854145,184.12571878279118,144.40869359916053
2022-01-24,54.42364016736402,0.9558656106629345,4411.87,4217.154811715481,177.411129707113,174.06010460251045
2022-01-25,53.461015175300886,0.9681983527636594,4358.03,4219.4374672946105,176.97775510204082,173.85770277341706
2022-01-26,52.37467566165024,0.9706010479180892,4347.26,4219.4551115723925,177.1558329008822,168.97925272444215
2022-01-27,53.71291053227633,0.971227028669991,4325.89,4201.421291053228,186.09774065685164,177.38307474518686
2022-01-28,52.42197802197802,0.94751332651283,4431.8,4199.18956043956,187.39235714285715,174.50291758241758
2022-01-31,60.39841986455982,0.9294241522689752,4516.89,4198.106659142212,206.49030474040632,166.40801354401805
2022-02-01,59.33554817275748,0.9237108929279412,4544.95,4198.219822812846,207.81338870431892,157.45977297895902
2022-02-02,58.234204793028326,0.9153138835465391,4587.73,4199.212962962963,209.88575708061003,147.51789215686273
2022-02-03,60.18622300058377,0.9366333848037671,4476.32,4192.670753064798,214.74404553415062,155.4700700525394
2022-02-04,58.45593220338983,0.93262554255285,4501.41,4198.129943502825,209.23557062146895,151.47257627118645
2022-02-07,55.77902411665732,0.9368092173567246,4483.51,4200.1934941110485,206.3087717330342,149.3697980931015
2022-02-08,54.63796909492274,0.9285007976371389,4521.73,4198.429911699779,203.29207505518764,145.95634105960266
2022-02-09,53.45771958537916,0.9165358683488564,4586.85,4204.012547735952,206.80830332787778,137.79476268412438
2022-02-10,54.50289351851852,0.932097454664933,4503.3,4197.514467592592,209.70052083333334,145.16659722222224
2022-02-11,53.00500834724541,0.9510058549062493,4417.74,4201.296605453534,202.44457429048416,151.33308848080134
2022-02-14,50.3828125,0.9545040434290778,4401.1,4200.867745535715,200.51406808035716,163.139921875
2022-02-15,49.431263858093125,0.9397248366141763,4470.7,4201.227827050998,199.58827605321508,151.94623614190687
2022-02-16,48.26153011394466,0.9392673800157305,4475.12,4203.334237655996,197.2011665762344,150.17282691264245
2022-02-17,52.41512027491409,0.9617285747848208,4380.05,4212.4192439862545,153.49953951890035,155.85235051546394
2022-02-18,50.902536715620826,0.9688188236833907,4347.21,4211.658878504673,157.25081441922563,163.80596128170893
2022-02-21,56.577777777777776,0.9681978067093192,4348.87,4210.566395663956,159.50528997289973,180.7799403794038
2022-02-22,55.47371244635193,0.9771285379974923,4304.93,4206.469957081545,152.55471566523605,186.26291309012876
2022-02-23,54.40074507716871,0.9940370706785504,4226.79,4201.58594997339,144.57733368813197,196.34599787120808
2022-02-24,55.49801249290176,0.9785642615927276,4287.65,4195.741056218058,144.11654741624076,208.86990914253263
2022-02-25,53.90979097909791,0.9546571416617552,4385.34,4186.496149614962,148.80529152915292,190.83869086908692
2022-02-28,51.043335161821176,0.9569041350795182,4373.39,4184.914975315414,148.43965441579812,190.5965331870543
2022-03-01,50.05720572057206,0.9713514842772084,4305.46,4182.11496149615,150.30798679867985,195.3897909790979
2022-03-02,60.79688401615695,0.9546839742127061,4385.62,4186.881130986728,147.2331448355453,187.80815349105595
2022-03-03,62.66359729895642,0.9595859236368303,4363.46,4187.114794352364,150.55664211172498,190.66397176181707
2022-03-04,60.896103896103895,0.9648598180264419,4329.36,4177.225501770957,145.02441558441558,189.2453246753247
2022-03-07,58.068155111633374,0.9933171146465771,4200.22,4172.150411280846,141.5789894242068,197.55088719153935
2022-03-08,56.88991354466859,0.9997970411474533,4171.57,4170.723342939481,137.0138386167147,202.20239769452448
2022-03-09,55.621315192743765,0.9751115557677057,4277.55,4171.088435374149,135.49363378684808,199.6724433106576
2022-03-10,57.165454545454544,0.980738477304726,4259.19,4177.151515151515,138.1105696969697,206.7286606060606
2022-03-11,55.245109321058685,0.9917812777767363,4203.01,4168.466628308401,135.78775604142692,199.29736478711163
2022-03-14,52.859048723897914,0.99883379847023,4172.27,4167.404292343387,132.82047563805105,211.77879930394434
2022-03-15,51.79825581395349,0.9779232156109602,4262.67,4168.563953488372,134.93558139534883,202.5779593023256
2022-03-16,57.900757575757574,0.9539059670365987,4358.13,4157.246212121212,118.86284090909092,186.16952272727272
2022-03-17,56.57437407952872,0.9411634025624608,4409.98,4150.5117820324,124.39386597938145,175.13879234167894
2022-03-18,54.42788461538461,0.9316945331863916,4463.56,4158.674450549451,135.2207760989011,160.2463392857143
2022-03-21,59.554076539101494,0.927784261838622,4461.5,4139.3094841930115,209.81943982251804,177.5316361619523
2022-03-22,58.68464052287582,0.9176766855947743,4512.2,4140.740740740741,218.5358442265795,164.4809259259259
2022-03-23,57.62222222222222,0.9289888044128026,4455.84,4139.425474254743,219.6279512195122,164.4231382113821
2022-03-24,59.93914081145585,0.9182324874454918,4520.55,4150.915871121719,229.37470167064438,174.15944510739857
2022-03-25,58.14408233276158,0.9151243523547227,4543.05,4157.455688965123,228.34512292738708,173.12472269868496
2022-03-28,55.465714285714284,0.9090915335415877,4575.45,4159.5028571428575,231.5688685714286,169.62674285714286
2022-03-29,54.32064913262451,0.8990062431702346,4631.25,4163.522663682149,235.8635366536094,157.7575937325126
2022-03-30,53.26640926640927,0.9057917152677264,4602.66,4169.051296194153,235.15567015995586,154.57370104798676
2022-03-31,58.1972602739726,0.9186088650142553,4532.3,4163.41095890411,253.89702739726025,157.68029452054796
2022-04-01,63.193920335429766,0.9184160729448566,4545.81,4174.944968553459,245.15541404612162,164.33190251572327
2022-04-04,60.768177028451,0.9112503013141643,4582.84,4176.114330874605,248.95053213909378,162.0550263435195
2022-04-05,59.71018276762402,0.9221388792465928,4525.68,4173.305483028721,248.06875718015664,162.29344125326372
2022-04-06,58.67701863354037,0.9317919609073355,4480.6,4174.987060041408,242.78674948240166,166.281801242236
2022-04-07,61.124569460390354,0.9275988438367406,4499.16,4173.41561423651,252.80203214695752,179.77401836969003
2022-04-08,58.95225321888412,0.9318776954777473,4489.03,4183.226931330472,240.76448497854076,168.97182403433476
2022-04-11,56.07581420181527,0.948664998378043,4413.39,4186.828617191671,235.30681793913507,172.88956219967966
2022-04-12,54.84696016771488,0.9517981395420582,4398.02,4186.0272536687635,229.46693396226414,173.1569392033543
2022-04-13,53.657773217034375,0.9408506290737819,4446.84,4183.8122113904565,224.70641354540788,170.9561210877373
2022-04-14,54.19492440604752,0.9519503941319322,4392.44,4181.384989200864,231.56899568034555,179.5612850971922
2022-04-15,53.56462212486309,0.9512397816967805,4392.59,4178.406352683461,233.70212486308873,182.0708543263965
2022-04-18,55.12731591448931,0.9495135888352197,4392.04,4170.301662707839,237.23493586698336,192.80976722090261
2022-04-19,54.072641509433964,0.9340467883956665,4464.5,4170.051886792453,237.11934433962264,188.68647641509435
2022-04-20,53.048964218455744,0.9351553272721118,4459.55,4170.371939736347,237.65850282485874,186.87312146892657
2022-04-21,57.29485714285714,0.9458588043797633,4395.28,4157.314285714286,243.21226285714286,179.87142857142857
2022-04-22,55.67232876712329,0.9718872604775708,4272.45,4152.339726027397,228.84676712328766,186.93012602739725
2022-04-25,52.97182320441989,0.9669228252911374,4297.32,4155.176795580111,222.9875359116022,196.86458011049726
2022-04-26,51.87690631808279,0.9937442460899993,4176.07,4149.945533769063,217.74535403050106,201.60735294117646
2022-04-27,50.55833777304209,0.990676739609018,4183.21,4144.20884389984,210.18248801278637,203.81055940330313
2022-04-28,51.807873090481785,0.9657918474874266,4289.99,4143.237367802585,226.12716803760281,213.83183901292597
2022-04-29,50.60462427745665,1.002150880401389,4132.17,4141.0578034682085,218.3638034682081,216.0941098265896
2022-05-02,58.275566442131044,0.9892685259864037,4155.6,4111.0042865891,224.9754623392529,220.73635639926513
2022-05-03,57.205562273276904,0.9843387083948568,4174.44,4109.062877871826,221.16344014510278,217.60274486094318
2022-05-04,56.0912343470483,0.9545997191204058,4299.96,4104.74060822898,218.35407274895644,212.57320810971976
2022-05-05,58.61620897521768,0.9894123679931113,4150.2,4106.25920964501,238.15860013395846,231.27926992632285
2022-05-06,57.23127035830619,0.9937214375899567,4123.82,4097.928338762215,229.75534853420197,229.7856351791531
2022-05-09,54.37644787644788,1.0254465067074312,3993.26,4094.8745173745174,224.33610038610038,240.2051287001287
2022-05-10,53.18495297805643,1.0221090969640187,4000.99,4089.448275862069,212.383724137931,242.75692163009404
2022-05-12,53.352862849533956,1.0389155169082462,3930.78,4083.7483355525965,207.53091211717708,265.85645805592543
2022-05-13,52.14800514800515,1.011567606821561,4023.56,4070.10296010296,201.75451093951094,253.01229086229085
2022-05-16,49.42622950819672,1.0134327608263394,4009.25,4063.105296343001,194.85051702395964,252.79144388398487
2022-05-17,48.46670702179177,0.9899981458365351,4089.22,4048.3202179176756,187.98153753026634,240.64384987893465
2022-05-18,47.49325513196481,1.027843432893669,3925.31,4034.6041055718474,174.81039882697945,243.85086217008796
2022-05-19,52.49082568807339,1.0316310059849025,3900.14,4023.505351681957,111.49784403669724,221.14144495412845
2022-05-20,50.99564270152506,1.0271291551820616,3902.1799999999994,4008.042846768337,105.13159767610748,220.09115468409587
2022-05-23,56.23886639676113,1.0098870523879513,3972.82,4012.0994794679004,124.23743782533256,238.9985829959514
2022-05-24,55.2348224513173,1.0162441524495913,3943.8000000000006,4007.863688430699,123.65568728522337,239.00605956471938
2022-05-25,54.159387407827566,1.0064213091031444,3978.3899999999994,4003.936471922859,123.03743618831537,235.2362110039705
2022-05-26,55.58497536945813,0.988780719441339,4059.9400000000005,4014.39039408867,133.43733990147783,240.74698275862067
2022-05-27,53.942080378250594,0.9652871859407528,4158.34,4013.99231678487,140.84955673758867,227.52375295508276
2022-05-30,51.5964590964591,0.9652701109904157,4158.24,4013.824786324786,143.35119658119658,232.15125763125764
2022-05-31,50.109540636042404,0.9707551067233458,4133.72,4012.8297997644286,142.38212014134277,221.0434628975265
2022-06-01,55.69743987587277,0.9668685701551722,4101.0,3965.1280062063615,144.8798215671063,209.6443522110163
2022-06-02,62.52850105559465,0.954037200741773,4176.82,3984.841660802252,142.16072484166082,210.11503166783956
2022-06-03,61.068521031207595,0.9679260832170913,4107.84,3976.0854816824967,138.4027001356852,203.02545454545455
2022-06-06,58.09555408095554,0.9649801110955947,4120.92,3976.605839416058,140.2885799601858,198.0655474452555
2022-06-07,56.94411955815465,0.9558512866950422,4160.15,3976.4847303443794,139.1354970760234,195.11716699155295
2022-06-08,55.755598208573254,0.9659929536934548,4115.98,3976.007677543186,137.76723608445297,192.30438259756878
2022-06-09,57.2908339076499,0.9907945011898056,4017.2600000000007,3980.2791178497587,141.6295244658856,205.80630599586493
2022-06-10,56.12392880685564,1.0170745458591062,3900.16,3966.753460777851,128.2364930784443,217.41075807514832
2022-06-13,53.41233766233766,1.0574013890507046,3750.95,3966.2597402597403,116.51579220779222,241.1609935064935
2022-06-14,52.239498432601884,1.0574338959321334,3736.97,3951.5987460815045,105.54286520376175,251.0601065830721
2022-06-15,51.12208588957055,1.0402154777150951,3790.2600000000007,3942.687116564417,101.78779141104295,248.9079018404908
2022-06-16,56.619455252918286,1.0667006510740922,3668.1200000000003,3912.7859922178986,85.8016420233463,232.53041245136188
2022-06-20,60.08551483420593,1.0624017607104694,3674.84,3904.156486329261,115.3476439790576,250.70630599185574
2022-06-21,58.885714285714286,1.0345934647428088,3764.46,3894.6857142857143,115.32713142857143,246.33150285714285
2022-06-22,57.621758737316796,1.034979532527553,3759.3099999999995,3890.8089064261558,114.51015783540022,244.41559188275085
2022-06-23,59.96869129618034,1.0282947358930583,3795.96,3903.3656856606135,122.306737633062,258.51224796493426
2022-06-27,55.68366727383121,0.9983568630510181,3900.55,3894.140862173649,130.41053430479658,245.6101882210079
2022-06-28,54.58552631578947,1.016690856358924,3821.8,3885.589114832536,128.91014354066985,241.4601315789474
2022-06-29,53.43362831858407,1.0164502682604473,3818.39,3881.2035398230087,126.22393510324484,240.7658348082596
2022-06-30,59.036814425244174,1.0214548151989848,3789.1,3870.3944402704733,143.50421487603305,253.39670924117206
